StargazeAddress,CosmosAddress,Balance,IsStaking
stars19uj5vl8vlhp8z2huw9henu3zfutfnlu5lu2j43,cosmos19uj5vl8vlhp8z2huw9henu3zfutfnlu5tqa07q,14.901295,Yes
stars1hdvl3p63esf7nzcujqac4268l6fqqzsdqvnaxh,cosmos1hdvl3p63esf7nzcujqac4268l6fqqzsd5syqdx,0.276841,No
stars1eedwrlvac24pywd85ssa95lldhynv8redezs6xj0n5vtlaxtfegsrh35a2,cosmos1eedwrlvac24pywd85ssa95lldhynv8redezs6xj0n5vtlaxtfegs4s4njj,0,No
stars12ppll4ugg0hsu3cdjsem28g4qzex4gfm7gps7f,cosmos12ppll4ugg0hsu3cdjsem28g4qzex4gfm25kd4c,0,No
stars16l3mcxkf79hxcy8sfjpm6gu8el70m4dw7kxc7u,cosmos16l3mcxkf79hxcy8sfjpm6gu8el70m4dw22394d,0.818437,Yes
stars1frwewwrswegyuxsz800zeaqesq5k678xrguhcg,cosmos1frwewwrswegyuxsz800zeaqesq5k678xh5t2ne,0.065672,Yes
stars109dxwewpvk00jd54g6l0d8ds2ung3qa6ddrjyt,cosmos109dxwewpvk00jd54g6l0d8ds2ung3qa6e35006,0,No
stars105h0ls8cl5wm0h7y2j6j6qpnu4vhzefynp4xzq,cosmos105h0ls8cl5wm0h7y2j6j6qpnu4vhzefy8azmf3,0.723111,Yes
stars1dersf783pc7dcal6aw9396hfl5y2mswuw8c8xj,cosmos1dersf783pc7dcal6aw9396hfl5y2mswu6m06dr,3.68726,Yes
stars1ewy0avyvsv0qpnkgmgvhjq55gs0pt6n8v6ntpv,cosmos1ewy0avyvsv0qpnkgmgvhjq55gs0pt6n8cxyk2a,0,No
stars168mmzne3a0e6qapfl2etczz6x7d85fhynz89pc,cosmos168mmzne3a0e6qapfl2etczz6x7d85fhy87sc2f,0.76081,Yes
stars1t9v3gsvcut8m0zs6nqtsnalw20wukcqehxega2,cosmos1t9v3gsvcut8m0zs6nqtsnalw20wukcqer6w4km,0,No
stars18qcsnl6n59fmv0df6yf6n2c8cnj0rll5x7rlx7,cosmos18qcsnl6n59fmv0df6yf6n2c8cnj0rll5jz5zd0,0.056601,No
stars1fknp935wmndpcvf3vkp8zxv3lxgzzy2w7dfpnq,cosmos1fknp935wmndpcvf3vkp8zxv3lxgzzy2w237uc3,0.9,No
stars1lk0995gusjwzcjfvyjw8lzvpa3k2fysjrtk0jv,cosmos1lk0995gusjwzcjfvyjw8lzvpa3k2fysjhhpjea,0.002702,No
stars1h4d0f4qv0rt35637vldzgys4meeqeclampgnz9,cosmos1h4d0f4qv0rt35637vldzgys4meeqecla0alwf5,8.573508,Yes
stars1nfr9cw9fqgs8m780ug2f37tucvx9uz8ahcl720,cosmos1nfr9cw9fqgs8m780ug2f37tucvx9uz8arygrp7,10.139019,Yes
stars1gh7m789a03rspsvr94nj3747ysju85u5unah8r,cosmos1gh7m789a03rspsvr94nj3747ysju85u5g022vj,0.454459,Yes
stars1e2vmgzdlm4yc2hls6nvclqpxcmhkmw2uzlc37y,cosmos1e2vmgzdlm4yc2hls6nvclqpxcmhkmw2ukr0v44,0,No
stars1wvngef3ml68ss8dma9ake0mcwa2qje56mxxwn7,cosmos1wvngef3ml68ss8dma9ake0mcwa2qje56063nc0,0,No
stars1e5m0px7296rz9wzfd8q23cutq6ta64z5fdmrl7,cosmos1e5m0px7296rz9wzfd8q23cutq6ta64z5a3v750,0,No
stars1gml3fglpwc4hcc7hvfz286gj7za4w469vp6zqk,cosmos1gml3fglpwc4hcc7hvfz286gj7za4w469cadlt8,1.71455,Yes
stars1ljazr22ymwcaqs85aa5jyaatc7st6gyrjqxd4w,cosmos1ljazr22ymwcaqs85aa5jyaatc7st6gyrxu3s7l,0,No
stars194t7yfhtf64y9j0pdjgtje248emjzvtk6udmnp,cosmos194t7yfhtf64y9j0pdjgtje248emjzvtkwq6xcs,0,No
stars19r4ggrrj8d3qyqf8wzjcyzr49770q33j4x8gv4,cosmos19r4ggrrj8d3qyqf8wzjcyzr49770q33jp6s48y,90.093885,Yes
stars1ht5v8w7lhsyqucn2wm37fhwq0jp0yy296atf5q,cosmos1ht5v8w7lhsyqucn2wm37fhwq0jp0yy29wpu5l3,0.042522,Yes
stars184mdhx7jq5al582e6t3ssdev08ccghk56duslt,cosmos184mdhx7jq5al582e6t3ssdev08ccghk5w3td56,0.118952,No
stars1t3humsgt6jngxsl6xz63mcjpmlt4u7w5sm74xq,cosmos1t3humsgt6jngxsl6xz63mcjpmlt4u7w5y8fgd3,0,No
stars19g0l90sxlr64ksjj9qpqz72e8dtvw772fv6dxcvva3rqas6vryzs903x60,cosmos19g0l90sxlr64ksjj9qpqz72e8dtvw772fv6dxcvva3rqas6vryzsng4p4h,0,No
stars14hczu553z82uetld6y20uh4ueqhqn8hzyat6uh,cosmos14hczu553z82uetld6y20uh4ueqhqn8hzspu8hx,1.132712,Yes
stars1f9q0tvwxg4s2ul6e85vnj94s4un668ha8vht6c,cosmos1f9q0tvwxg4s2ul6e85vnj94s4un668hansqk3f,0,No
stars1s8wy5p977yljnz62gzsn6u4yz57pan24fmlmyl,cosmos1s8wy5p977yljnz62gzsn6u4yz57pan24a8gx0w,0.455811,Yes
stars1nsrrdnwlxxcqc506mscpxrfd8yhvfxzztxwu0s,cosmos1nsrrdnwlxxcqc506mscpxrfd8yhvfxzzl6epyp,0,No
stars1cgv839j38ugsfvzpvjcgxcmjkcj5g3m7quv44v,cosmos1cgv839j38ugsfvzpvjcgxcmjkcj5g3m75qmg7a,0,No
stars1walwzd6lm037sumv29slmw8jd0h47jjkmq9rzc,cosmos1walwzd6lm037sumv29slmw8jd0h47jjk0uj7ff,0,No
stars1a3gkc3edrycedwkxz2a685h4zhytuctpemqr6t,cosmos1a3gkc3edrycedwkxz2a685h4zhytuctpd8h736,0.041069,No
stars1gjc6xl3cy7dh8wpczlne7np0k0y2n9zuqyygdf,cosmos1gjc6xl3cy7dh8wpczlne7np0k0y2n9zu5cn4xc,0.666563,Yes
stars1fcmjazde23g3a3scagh0rrhyg5el4mek2pwjna4h08kn2elsf4tqjs8vh8,cosmos1fcmjazde23g3a3scagh0rrhyg5el4mek2pwjna4h08kn2elsf4tqyhrtcl,0,No
stars1s7p8qqe7ucs23nmnld3p746hsk25aujtfymk08,cosmos1s7p8qqe7ucs23nmnld3p746hsk25aujtacvtyk,1.11029,Yes
stars1dmltrp93ygckxa8j28mrf8s8taewkzs58d84q3,cosmos1dmltrp93ygckxa8j28mrf8s8taewkzs5n3sgtq,0,Yes
stars1yfezuvpaq0ktj329e4xmxsjt7yz5gux0ez75d8,cosmos1yfezuvpaq0ktj329e4xmxsjt7yz5gux0d7ffxk,0.000322,No
stars15ucydnzg76mlt6kc3j4qmqtxh733k38382e0xz,cosmos15ucydnzg76mlt6kc3j4qmqtxh733k383nkwjdn,0.00002,Yes
stars13x0ru757n3kjyf8r5nsn6z5zh44r69sepav2f2,cosmos13x0ru757n3kjyf8r5nsn6z5zh44r69se4pmhzm,0.127757,Yes
stars1x8e34qu7e4rankdzunc5679qmx4cgcw6mq8205,cosmos1x8e34qu7e4rankdzunc5679qmx4cgcw60ushy9,0,No
stars1awfqa6xjgzcfe9w5aaaz7trjcpvd92fjlyzavx,cosmos1awfqa6xjgzcfe9w5aaaz7trjcpvd92fjtc4q8h,5.75837,Yes
stars1s6lp7yzzkvp2658vdmnqg3p7f6j5pqmxcu6qmf,cosmos1s6lp7yzzkvp2658vdmnqg3p7f6j5pqmxvqdasc,48.12,No
stars1tzdhtz7k04q49xrprrzxlelfq9w2cvskgneafd,cosmos1tzdhtz7k04q49xrprrzxlelfq9w2cvsku0wqzu,0.856654,No
stars1flhs29gr32y3xywvxuzqxymu5pgvyyat0r5epn,cosmos1flhs29gr32y3xywvxuzqxymu5pgvyyatmlry2z,3.598355,Yes
stars14fgf2djrhsx4aykvnwtl98uj6nqvzn0kql8jst,cosmos14fgf2djrhsx4aykvnwtl98uj6nqvzn0k5rs0m6,6.860977,Yes
stars137w8w3cszp6u2u8rfjk5a54ycq0fktpg749xas,cosmos137w8w3cszp6u2u8rfjk5a54ycq0fktpg2fjmkp,23.230834,Yes
stars1zc30eeu0f7nrefuz7568wujhfrn24e6jqy5v26,cosmos1zc30eeu0f7nrefuz7568wujhfrn24e6j5cr3pt,0.011516,No
stars1mmfl8uz5ff008rr7v76nts8wunsw0nu28aa9wn,cosmos1mmfl8uz5ff008rr7v76nts8wunsw0nu2np2c9z,0.176593,Yes
stars1fpm8dgvkw5cx4dxgpf4dshpf75ejvjf3qnezm2,cosmos1fpm8dgvkw5cx4dxgpf4dshpf75ejvjf350wlsm,0.029198,Yes
stars1fuccv48pmquy9vh3tt9js43gjct6tnem2vpl8c,cosmos1fuccv48pmquy9vh3tt9js43gjct6tnem7skzvf,0,No
stars12pxkw6vz523unudxk6nfmp5hlakcd28r425yw9,cosmos12pxkw6vz523unudxk6nfmp5hlakcd28rpkre95,3.271207,Yes
stars1gdk0u674fxwwzztthzh9vlkq4s99zmeuppmv3v,cosmos1gdk0u674fxwwzztthzh9vlkq4s99zmeu4av36a,0.837841,Yes
stars15vm04506uv4kjw6639hm492z6cdg9a703zjt3y,cosmos15vm04506uv4kjw6639hm492z6cdg9a70979k64,2.95989,Yes
stars1snxdxvk64pr6f4exk63phhx235g7c4a3cpz3wt,cosmos1snxdxvk64pr6f4exk63phhx235g7c4a3va4v96,0.00224,No
stars1cy9atn94hravl6m8d4yuudxprvxjfm7gxvp842,cosmos1cy9atn94hravl6m8d4yuudxprvxjfm7gjsk67m,0.01377,No
stars1wryt0g4g7h8eldzankzpx55kraljjepxs9hguc,cosmos1wryt0g4g7h8eldzankzpx55kraljjepxyeq4hf,0.273863,Yes
stars1x8hsndlmwzy68gu7h5646yw73l9wjhlfy37yay,cosmos1x8hsndlmwzy68gu7h5646yw73l9wjhlfsdfek4,1904.711477,Yes
stars1kkd3s6zxzyt3kag0pv6y8jrzjk6luvdg6wqh56,cosmos1kkd3s6zxzyt3kag0pv6y8jrzjk6luvdgwjh2lt,0,No
stars1zwtv7pplzh7m3t4m2zel8c0q78qsyptv9h546h,cosmos1zwtv7pplzh7m3t4m2zel8c0q78qsyptv3trg3x,0.114855,Yes
stars195z08s2qj0em8pzyyaqm5l29p0w9vrdesc64sg,cosmos195z08s2qj0em8pzyyaqm5l29p0w9vrdeyydgme,0.256775,Yes
stars1y9ya09up4gasjywyh5kkywyhc3dpepxy5hwxsg,cosmos1y9ya09up4gasjywyh5kkywyhc3dpepxyqtemme,3.014279,Yes
stars1rxtlgc5xw9anlkasady7ukfrppktl950ht2pv9,cosmos1rxtlgc5xw9anlkasady7ukfrppktl950rhau85,0.020778,No
stars1g752fls5sarygplnamjegz6rkrdv4exxwn0dgt,cosmos1g752fls5sarygplnamjegz6rkrdv4exx60csr6,0.000086,No
stars1d2vus0vznq0qymz4pf28uqh6lrv47jwvnfwqdt,cosmos1d2vus0vznq0qymz4pf28uqh6lrv47jwv84eax6,0,No
stars1v3jc6ah97skzh9k2ay54r5g060tgd5lq3p7xue,cosmos1v3jc6ah97skzh9k2ay54r5g060tgd5lq9afmhg,0.101889,Yes
stars1pl28m89kw04w73wxaxg5gwswd5sqvluq04wra9,cosmos1pl28m89kw04w73wxaxg5gwswd5sqvluqmfe7k5,0.094522,Yes
stars1qqgga7z7frzmmavqh4a3ypyh0z5hd2y77m2cmk,cosmos1qqgga7z7frzmmavqh4a3ypyh0z5hd2y728a9s8,0.022562,Yes
stars12ee7lgsd9ae9yz5fdv72z48kshxx05js4qv3yp,cosmos12ee7lgsd9ae9yz5fdv72z48kshxx05jspumv0s,0.009346,No
stars15st7tavr36ej9l2s0dej7ay67tyjl7uzft8rfe,cosmos15st7tavr36ej9l2s0dej7ay67tyjl7uzahs7zg,0.792887,Yes
stars1s7a943da47ssn83qk8947x420l2muh5zg4ugp2,cosmos1s7a943da47ssn83qk8947x420l2muh5zuft42m,0.797204,Yes
stars1d9tpsexwtjytpwey7alc3glafgc694f649g4k8,cosmos1d9tpsexwtjytpwey7alc3glafgc694f6pelgak,1.129941,Yes
stars1wfxm7uuam4a8ml56j4mhq4l7w5kgad2e78mv3h,cosmos1wfxm7uuam4a8ml56j4mhq4l7w5kgad2e2mv36x,0,Yes
stars12s636l3lwpe0lz96nwmzr9zs556lm358298va9,cosmos12s636l3lwpe0lz96nwmzr9zs556lm3587es3k5,4.391298,Yes
stars15wc3nh3m676crk6g37mvuxkpvhvm8vyfdwa536,cosmos15wc3nh3m676crk6g37mvuxkpvhvm8vyfej2f6t,0.019608,No
stars17drl3u8mxy8nyz5fcrudnf5cjagst7kv0kafdv,cosmos17drl3u8mxy8nyz5fcrudnf5cjagst7kvm225xa,0.048358,No
stars1w0w9rhf6fjd3rd3lsu9t02nteg5uxksjglcyx9,cosmos1w0w9rhf6fjd3rd3lsu9t02nteg5uxksjur0ed5,0.079638,Yes
stars1d6cxhwr6g5ysqu3uj9cvkh7d9sqh43q6y43q3u,cosmos1d6cxhwr6g5ysqu3uj9cvkh7d9sqh43q6sfxa6d,0.011985,No
stars1p454fm4rerxddn0uppen8hvckceylf7p2pa02c,cosmos1p454fm4rerxddn0uppen8hvckceylf7p7a2jpf,14.713671,Yes
stars165zty3j56g223nu56eln7fe9peyd4yz07x8hps,cosmos165zty3j56g223nu56eln7fe9peyd4yz026s22p,0,No
stars1szsy9hsmwp3p5fnveqdsjzewp6s4ga296sgfhg,cosmos1szsy9hsmwp3p5fnveqdsjzewp6s4ga29wvl5ue,0.000142,No
stars1aganaaelph58w8sulcuqx7zhxdzz2yg4yftvcknav39rwhkr6x3qgnq6hu,cosmos1aganaaelph58w8sulcuqx7zhxdzz2yg4yftvcknav39rwhkr6x3q75yacy,0,No
stars1r0vmpa00dr05ljmv8teftrvxk2z9hcsrqy78h7,cosmos1r0vmpa00dr05ljmv8teftrvxk2z9hcsr5cf6u0,0.065,No
stars1rl2ta63l5jr4xq3qjc5dxum56zwwjwpdkp8nr8,cosmos1rl2ta63l5jr4xq3qjc5dxum56zwwjwpdzaswgk,0,No
stars173sxh0zms7d8nwwr96ahaaw657u3dj84vqsz7s,cosmos173sxh0zms7d8nwwr96ahaaw657u3dj84cu8l4p,4.128537,Yes
stars1rauvv42m20h90tjvgs93zh0rsaqv3w759dtmkj,cosmos1rauvv42m20h90tjvgs93zh0rsaqv3w7533uxar,0,No
stars1cjlc6hrrvkg4jkcm6scxffr9xf2jkvzt9hqqjk,cosmos1cjlc6hrrvkg4jkcm6scxffr9xf2jkvzt3thae8,0,No
stars1cmxnecx5ezrcgp8v5nuw29j3p0j8eulnsqlzeh,cosmos1cmxnecx5ezrcgp8v5nuw29j3p0j8eulnyugljx,0,No
stars1lck7apdw90y696wmeh58f87qvn2jys9s47r8vp,cosmos1lck7apdw90y696wmeh58f87qvn2jys9spz568s,0.320057,Yes
stars1err5c2tc8ha6qa42tpvedgk585dpj35576ny29,cosmos1err5c2tc8ha6qa42tpvedgk585dpj3552xyep5,0.17876,Yes
stars16m85hj8d7k65txfzppcwfm67rx27c48jj95n48,cosmos16m85hj8d7k65txfzppcwfm67rx27c48jxerw7k,0.000648,No
stars14kr4pdxuy8xfgutz3xvmlwdlmuhh6jwq42p20p,cosmos14kr4pdxuy8xfgutz3xvmlwdlmuhh6jwqpkkhys,0.095738,Yes
stars1m7c2hzx6whe7gv64mu28nv6k66fmdvfath28r9,cosmos1m7c2hzx6whe7gv64mu28nv6k66fmdvfalta6g5,0,No
stars1ghfrft2tpmg0v0ref5mpp6qq6zkp2frhjprky9,cosmos1ghfrft2tpmg0v0ref5mpp6qq6zkp2frhxa5t05,0,No
stars17pe4wffe5n094v9xm3v0jyvj38z3rzuss30lex,cosmos17pe4wffe5n094v9xm3v0jyvj38z3rzusydczjh,20.810564,Yes
stars16eraqn22mm7n3rqndkw6chc7qk2pdqgkdnp3m8,cosmos16eraqn22mm7n3rqndkw6chc7qk2pdqgke0kvsk,0.05712,Yes
stars12spcwcnc7hupnngkx49dxhf5ljn2vt3hhmk5ty,cosmos12spcwcnc7hupnngkx49dxhf5ljn2vt3hr8pfq4,2.667096,Yes
stars1zqv58alxz2cyvdqdq2nz393kjy56edu36v8n0g,cosmos1zqv58alxz2cyvdqdq2nz393kjy56edu3wsswye,0.051035,Yes
stars1qaqyew9epj6tamypqa3hr0hxn2s5n3ht9dkhzz,cosmos1qaqyew9epj6tamypqa3hr0hxn2s5n3ht33p2fn,0.061009,No
stars1fj8d32l98legw3l23ag5gl6ulc64akfrkwyuhc,cosmos1fj8d32l98legw3l23ag5gl6ulc64akfrzjnpuf,112.359749,Yes
stars1d49fac9f3d8s34t8kh7v69uk37hwz4nzv6nn9c,cosmos1d49fac9f3d8s34t8kh7v69uk37hwz4nzcxywwf,0.036758,No
stars1d3fu8pyz7adyr44fv3f920rr4ym60r9qmx6fm3,cosmos1d3fu8pyz7adyr44fv3f920rr4ym60r9q06d5sq,0.000583,No
stars1pxqj2rqqjz3awajtcrzw8ujpxxr9lgaxfq48gd,cosmos1pxqj2rqqjz3awajtcrzw8ujpxxr9lgaxauz6ru,0,No
stars16n6v02ekek7tk74mfgmeht3nfxp34za20pwsjs,cosmos16n6v02ekek7tk74mfgmeht3nfxp34za2maedep,0.052542,Yes
stars1wv8s3cflrukukpe8wt0t246ewamshqlnrq789s,cosmos1wv8s3cflrukukpe8wt0t246ewamshqlnhuf6wp,4.402931,Yes
stars1hgpnhsk9yqurfyam58yzdy7ktl4wrjh7hvde63,cosmos1hgpnhsk9yqurfyam58yzdy7ktl4wrjh7rs6y3q,0,No
stars16zlzmce8klra8je5qu24q8pw7tgplnt6wu2sa9,cosmos16zlzmce8klra8je5qu24q8pw7tgplnt66qadk5,0.129456,Yes
stars1dvl2wzr8gha39wjtuy9su7aelac0agk59kk75w,cosmos1dvl2wzr8gha39wjtuy9su7aelac0agk532prll,0.262408,Yes
stars1rh5y5wt0ce4pksm8trcldjlfjnr6m4ar24g0p595euvzqp3mtzms67r5hx,cosmos1rh5y5wt0ce4pksm8trcldjlfjnr6m4ar24g0p595euvzqp3mtzmsve8nc7,0,No
stars1s3uesy0cajjap09wga9jq4v05a4n8nhmgap0u0,cosmos1s3uesy0cajjap09wga9jq4v05a4n8nhmupkjh7,0.01,Yes
stars17s6c8yrejmczjgxcnfl6x8vdrfw35wqeqgr6n8,cosmos17s6c8yrejmczjgxcnfl6x8vdrfw35wqe5558ck,0.000392,No
stars14m8ck60lurr7wfz2lgezzft2magr68p939umql,cosmos14m8ck60lurr7wfz2lgezzft2magr68p99etxtw,0.021622,No
stars1fxezdp3n2aja4rr6kv2kqr2r5qv27y9uu5ls30,cosmos1fxezdp3n2aja4rr6kv2kqr2r5qv27y9ugggd67,0,No
stars1v05f642ryu39020gmgfgelqadvr48uygevzcne,cosmos1v05f642ryu39020gmgfgelqadvr48uygds49cg,2.92586,Yes
stars1pttkfxmmjmt4mw42gacsrcmtxscw54sfhcluxa,cosmos1pttkfxmmjmt4mw42gacsrcmtxscw54sfrygpdv,0.105503,Yes
stars1hzqwj0fj2fjf5wgtwfr6suy07xfud3ksdr5mqh,cosmos1hzqwj0fj2fjf5wgtwfr6suy07xfud3kselrxtx,0.07129,Yes
stars10h5qkujhw8jnztppngtjtg5wy2ma9xwql96zu3,cosmos10h5qkujhw8jnztppngtjtg5wy2ma9xwqtedlhq,0.036451,Yes
stars1w5egnsqydf9hel8afgulhy8dcalk4ueaxrqrkf,cosmos1w5egnsqydf9hel8afgulhy8dcalk4ueajlh7ac,0.045216,No
stars12kkvhqgak8gfaxrz0ddanrzfl4qh3m0vznl49z,cosmos12kkvhqgak8gfaxrz0ddanrzfl4qh3m0vk0ggwn,0.082206,Yes
stars1zylg008a3hfrmd8yhaeuumyquw5ntvgwwnssgw,cosmos1zylg008a3hfrmd8yhaeuumyquw5ntvgw608drl,0.188827,No
stars157mzy6th8twrykgh84tgzzjur6r40svkdn60kn,cosmos157mzy6th8twrykgh84tgzzjur6r40svke0djaz,0,No
stars1kh0wfcmj5yjndhmqh0up5zpfm45m0rr3dekxxu,cosmos1kh0wfcmj5yjndhmqh0up5zpfm45m0rr3e9pmdd,29.390849,No
stars1jxdyq770qx74lmk9k6fcggpv7x97q69m89wez0y2xw0d46a28hjsjl5vu2,cosmos1jxdyq770qx74lmk9k6fcggpv7x97q69m89wez0y2xw0d46a28hjsycstnj,0,No
stars1aw6aakzz2dm9t4k9m8dxfrp8ek44p5qzydv2zd,cosmos1aw6aakzz2dm9t4k9m8dxfrp8ek44p5qzs3mhfu,0.31107,Yes
stars1kvh9eejgnl43hxer33dk9w9puj03qpwnhdc7ef,cosmos1kvh9eejgnl43hxer33dk9w9puj03qpwnr30rjc,0.000002,No
stars1nhj6ggsrtsn4cwjffyecgd82j8sf7y3cz9svm0,cosmos1nhj6ggsrtsn4cwjffyecgd82j8sf7y3cke83s7,0.037002,No
stars1q9aj3r93j7c8y2fjc2f8wejq4h3uvj85jpy76c,cosmos1q9aj3r93j7c8y2fjc2f8wejq4h3uvj85xanr3f,0.902016,Yes
stars1ktvnuysk4lz0westx7wg9q6rggz8e59za8n77v,cosmos1ktvnuysk4lz0westx7wg9q6rggz8e59zfmyr4a,5.482876,Yes
stars16xh4nkr0pas8evwvfu8efyp93uktczv52y3fpd,cosmos16xh4nkr0pas8evwvfu8efyp93uktczv57cx52u,0,No
stars1q0tfewa60enuu8utyjs9w7um58njhd7fpjvryq,cosmos1q0tfewa60enuu8utyjs9w7um58njhd7f4wm703,0.169301,Yes
stars1rf3yzg6yd2jpzl4z22xmudjgh778tvnhyxrvsq,cosmos1rf3yzg6yd2jpzl4z22xmudjgh778tvnhs653m3,5.789156,Yes
stars1d74f6c7rgyyym57530rc2tt88fnl6wpdcpz6ta,cosmos1d74f6c7rgyyym57530rc2tt88fnl6wpdva48qv,355.783629,Yes
stars12dz0vh9gk50wsjc7jvefs7l8fafraalcyvq6tk,cosmos12dz0vh9gk50wsjc7jvefs7l8fafraalcssh8q8,0.189282,Yes
stars1vppydye83fpdznf7e0p5qf8l89krqke46w9csx,cosmos1vppydye83fpdznf7e0p5qf8l89krqke4wjj9mh,0.159513,Yes
stars1hh32vvm338zzez4slgnw3wdatvsrfda2prlk3v,cosmos1hh32vvm338zzez4slgnw3wdatvsrfda24lgt6a,0.11984,Yes
stars1tv4puuezh48wuu2fylafv7e2q5c7ad655hcpww,cosmos1tv4puuezh48wuu2fylafv7e2q5c7ad65qt0u9l,0.00732,No
stars1uqu3q8tca4v30zehndhvq8ascp0uwmgrp2udsf,cosmos1uqu3q8tca4v30zehndhvq8ascp0uwmgr4ktsmc,0.082629,Yes
stars1869q4zpdqxvj02p6wylnj9phqtkdauzqkm7lc3,cosmos1869q4zpdqxvj02p6wylnj9phqtkdauzqz8fznq,0,No
stars16yzm6qjjheafnyvlcjxnkmhj3hullgplaqvwmm,cosmos16yzm6qjjheafnyvlcjxnkmhj3hullgplfumns2,0.196508,Yes
stars1hyu3t3f6stzgkl8qj7h2pydyf5gljecqss52qr,cosmos1hyu3t3f6stzgkl8qj7h2pydyf5gljecqyvrhtj,0.21315,Yes
stars1v9knk3ymvfvls5kddf0uduvau5lfnzehrclueg,cosmos1v9knk3ymvfvls5kddf0uduvau5lfnzehhygpje,0.010159,No
stars1r6nxvs3z93vfln5qqgazdc94xyf9dsrnrklvw0,cosmos1r6nxvs3z93vfln5qqgazdc94xyf9dsrnh2g397,0,No
stars14rstz7gchagv6hrgxvsfyvlx5jvytth2vp5vwa,cosmos14rstz7gchagv6hrgxvsfyvlx5jvytth2car39v,0.20277,Yes
stars13kup3wy4eszpm306ycvc4j5y05xms9p7yh0f7t,cosmos13kup3wy4eszpm306ycvc4j5y05xms9p7stc546,0.011408,No
stars1z3pm4fkxyqzgau5qr2q4en425qgketktcaejth,cosmos1z3pm4fkxyqzgau5qr2q4en425qgketktvpw0qx,0.08022,No
stars1905any22zesht2td96ycftkfe8yjdt3pr053au,cosmos1905any22zesht2td96ycftkfe8yjdt3phnrvkd,0.198179,Yes
stars1m7fp3yd2r5h2u4uu02m6nstceranss8vws75t9,cosmos1m7fp3yd2r5h2u4uu02m6nstceranss8v6vffq5,8.473531,Yes
stars1ej3tct7uczdpgeeg3lmy44cm7fty5mpfp6rzef,cosmos1ej3tct7uczdpgeeg3lmy44cm7fty5mpf4x5ljc,0.102063,Yes
stars1p0jt9awznd6zh6q2stcrcvascz9kxkdcrry5z8,cosmos1p0jt9awznd6zh6q2stcrcvascz9kxkdchlnffk,0.00202,No
stars1q45yw4qt2txp7pmcjcrsn3ke9sg5jwwlhs4vhj,cosmos1q45yw4qt2txp7pmcjcrsn3ke9sg5jwwlrvz3ur,0.055578,Yes
stars1cvcgcvgylrvget5cw9v7q8ghv0fxvyws4vkfcj,cosmos1cvcgcvgylrvget5cw9v7q8ghv0fxvywspsp5nr,1.325922,Yes
stars1sg7yt4l763qjx9x0vj9f4gqm3r6qv5fwq67hla,cosmos1sg7yt4l763qjx9x0vj9f4gqm3r6qv5fw5xf25v,0.065743,Yes
stars1tzpeje0gzk3z5fhazjusxrcgrtt6j05yf4d8gy,cosmos1tzpeje0gzk3z5fhazjusxrcgrtt6j05yaf66r4,2.115395,Yes
stars1tey7xelcu07z6ctwpxzg3gm3d7jcn2quf6lvcr,cosmos1tey7xelcu07z6ctwpxzg3gm3d7jcn2quaxg3nj,0.643502,Yes
stars1dy6c2gvg0802ujsnkhcg3f0vuvqwypu3kay4gj,cosmos1dy6c2gvg0802ujsnkhcg3f0vuvqwypu3zpngrr,1.736445,Yes
stars1e5n9d872aryh4y8ydjmc24pr05c7pxg0sgyjj9,cosmos1e5n9d872aryh4y8ydjmc24pr05c7pxg0y5n0e5,0.002518,Yes
stars1rlxj5aate4jddnzmyejess0r9z0gh95l5d5gzk,cosmos1rlxj5aate4jddnzmyejess0r9z0gh95lq3r4f8,0.00293,No
stars10mxudmq0ymwd86k3vtxj0zlv4u5rd2d7670h2j,cosmos10mxudmq0ymwd86k3vtxj0zlv4u5rd2d7wzc2pr,1.868726,Yes
stars1zfhthnctaxd8ns443g6ulkdxzquj88rd6vpvdt,cosmos1zfhthnctaxd8ns443g6ulkdxzquj88rdwsk3x6,0,Yes
stars13nyn5v2mxv8cs6nj0khrxy9wkmw7ry0cuzrvg3,cosmos13nyn5v2mxv8cs6nj0khrxy9wkmw7ry0cg753rq,3.615506,Yes
stars1hcy8x5su6kfkz533v5fdg5ypcmsn60phafsvt6,cosmos1hcy8x5su6kfkz533v5fdg5ypcmsn60phf483qt,0.04341,Yes
stars1vjm77rppa85600xlfxlhutvncx3pawj2mpcyqr,cosmos1vjm77rppa85600xlfxlhutvncx3pawj20a0etj,6.40177,Yes
stars1jgyp33kykapv24nv5a8r9v5tpqrrsy0nw39kkh,cosmos1jgyp33kykapv24nv5a8r9v5tpqrrsy0n6djtax,0.057365,Yes
stars1huwcd2d0v42x5s3y72l0wa69sfd4al8nvsahy9,cosmos1huwcd2d0v42x5s3y72l0wa69sfd4al8ncv2205,0.044194,Yes
stars17c065hvl5kcpvk536l8uhxw3vuan0vng3sdtn9,cosmos17c065hvl5kcpvk536l8uhxw3vuan0vng9v6kc5,0.006396,No
stars1lrfk799aapp5tfldu3v3t7qglwr3g8hugt5pl7,cosmos1lrfk799aapp5tfldu3v3t7qglwr3g8huuhru50,0,Yes
stars18tpxn2gx5r32es9nnnyhzr5mdvnz6vxcueqdf0,cosmos18tpxn2gx5r32es9nnnyhzr5mdvnz6vxcg9hsz7,2.248994,Yes
stars1v488uwnj9h6d8cmqqzv84makm30kl4p53yyxjs,cosmos1v488uwnj9h6d8cmqqzv84makm30kl4p59cnmep,0.796665,Yes
